text,created_at,retweet_count,is_retweet
Thank you! https://t.co/z8dgzQxkVC,04-13-2020 00:47:42,17932,FALSE
RT @AnthemRespect: @Lrihendry @NatalieJHarp @PlaysTrumpCard @ROHLL5 @bfraser747 @oUSA_JEDIo @polishprincessh @flightcrew @IamAllOutOfGum @T…,04-13-2020 00:47:09,7468,TRUE
RT @AnthemRespect: If you’re an Independent or Moderate Democrat......never forget that while Democrat Party leaders are fighting hard fo…,04-13-2020 00:40:27,17272,TRUE
I look forward to it also! https://t.co/IGZLBgJnn2,04-13-2020 00:38:34,20623,FALSE
RT @ScottPresler: Ladies &amp; gentlemen I present to you: The democrat presidential candidate. “We have never never let our democracy sa…,04-13-2020 00:36:31,11305,TRUE
RT @ScottPresler: Here’s an example of what I’m working on:https://t.co/gBhemBhfHLVirginia’s 2nd Congressional District is flippable.#…,04-13-2020 00:35:01,8026,TRUE
RT @ScottPresler: Georgia’s 6th District is flippable. This one’s for you Cobb Fulton &amp; Dekalb Counties. https://t.co/08rPm4E2kv#GA…,04-13-2020 00:33:38,8068,TRUE
Great going Natalie! https://t.co/OldfyDdFRO,04-13-2020 00:08:23,20359,FALSE
RT @realDonaldTrump: Governors get your states testing programs &amp; apparatus perfected. Be ready big things are happening. No excuses! The…,4/12/2020 22:57,35727,TRUE
RT @realDonaldTrump: The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I w…,4/12/2020 22:56,39899,TRUE
RT @realDonaldTrump: If the Fake News Opposition Party is pushing with all their might the fact that President Trump “ignored early warni…,4/12/2020 22:56,50297,TRUE
RT @realDonaldTrump: For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winn…,4/12/2020 22:56,42624,TRUE
RT @OANN: Report: Obama admin. repeatedly cut PPE stockpile failed to replenish s... https://t.co/ikk9TKj85x #OANN,4/12/2020 22:53,12357,TRUE
Sorry Fake News it’s all on tape. I banned China long before people spoke up. Thank you @OANN https://t.co/d40JQkUZg5,4/12/2020 22:51,37283,FALSE
RT @OANN: Report: FBI hid details of Papadopoulos investigation from court https://t.co/NYnElqoZDL #OANN,4/12/2020 22:24,9529,TRUE
"RT @Amanda_Bril: The President's Easter message""we hope all of you are filled with the joy love and hope that marks this holiest of days…",4/12/2020 22:24,7733,TRUE
Fake News! https://t.co/HzPQgbXgxX,4/12/2020 22:21,16676,FALSE
RT @jsolomonReports: Read the explosive declassified footnotes from the Horowitz report revealing that the FBI was warned that Christopher…,4/12/2020 22:19,14574,TRUE
RT @SaraCarterDC: FBI's 'central evidence' To Spy On Trump Campaign Was Russian Disinformation Declassified IG Footnotes Reveal - ⁦@SenR…,4/12/2020 22:18,10504,TRUE
"RT @ChuckRossDC: NEW: FBI Received Evidence Of Russian Disinformation In Steele DossierA Hill source adds: ""Schiff was slinging Russian d…",4/12/2020 22:18,9983,TRUE
RT @ChuckRossDC: Scott Gottlieb says @WHO enabled China's obfuscation on coronavirus and that it could have been containable had Beijing n…,4/12/2020 22:17,8256,TRUE
Governors get your states testing programs &amp; apparatus perfected. Be ready big things are happening. No excuses! The Federal Government is there to help. We are testing more than any country in the World. Also gear up with Face Masks!,4/12/2020 21:43,35725,FALSE
The Opposition Party (Lamestream Media) and their partner the Radical Left Do Nothing Democrats have put their political game plan in full swing. “Whether he is right or wrong it doesn’t matter. Criticize ’Trump’ for everything and don’t let the public see Biden. Hide him.”,4/12/2020 21:33,29724,FALSE
If the Fake News Opposition Party is pushing with all their might the fact that President Trump “ignored early warnings about the threat” then why did Media &amp; Dems viciously criticize me when I instituted a Travel Ban on China? They said “early &amp; not necessary.” Corrupt Media!,4/12/2020 20:43,50286,FALSE
Just watched Mike Wallace wannabe Chris Wallace on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!) or the people over at Deface the Nation. What the hell is happening to @FoxNews. It’s a whole new ballgame over there!,4/12/2020 19:49,30472,FALSE
The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I would like to thank and congratulate President Putin of Russia and King Salman of Saudi Arabia. I just spoke to them from the Oval Office. Great deal for all!,4/12/2020 19:40,39895,FALSE
For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winning and will win the war on the Invisible Enemy!,4/12/2020 19:25,42611,FALSE
https://t.co/VfrOSwXoqU,4/12/2020 16:23,15285,FALSE
https://t.co/ZawRDjsldB,4/12/2020 16:23,9751,FALSE
https://t.co/wwjRRx4W0P,4/12/2020 16:22,13339,FALSE
Great businessman &amp; philanthropist Bernie Marcus Co-Founder of Home Depot said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer,4/12/2020 16:14,31732,FALSE
Great businessman &amp; philanthropist Bernies Marcus Co-Founder of Home Depot said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer,4/12/2020 16:10,1987,FALSE
HAPPY EASTER!,4/12/2020 14:21,62876,FALSE
A very good sign is that empty hospital beds are becoming more and more prevalent. We deployed 418 Doctors Nurses and Respiratory Therapists from the hospital ship Comfort and the Javits Convention Center to hospitals in NYC &amp; State. Have more bed capacity than was needed. Good!,4/12/2020 14:21,31972,FALSE
RT @realDonaldTrump: Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn…,4/12/2020 14:20,13953,TRUE
HAPPY EASTER! https://t.co/UX5Bhm82H2,4/12/2020 12:06,53125,FALSE
https://t.co/b3fwPSkSCF,4/12/2020 1:18,15715,FALSE
Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews!,4/12/2020 0:58,7188,FALSE
RT @SteveScalise: Let's be clear about what's going on:Republicans are trying to replenish the Paycheck Protection Program before funds r…,4/12/2020 0:43,37722,TRUE
RT @MarioDB: What a great story. @AmericanAir has turned the Admirals Club at @iflymia into a mask-making factory! During a time of crisi…,4/12/2020 0:42,5915,TRUE
RT @HouseGOP: The #PaycheckProtectionProgram is a lifeline for small businesses on Main Street across America. Congress must urgently pas…,4/12/2020 0:42,7576,TRUE
RT @senatemajldr: Small business layoffs spiked 1000% last month. 10% of the U.S. workforce is now jobless. This is no time for political…,4/12/2020 0:41,13122,TRUE
RT @GOPLeader: The Paycheck Protection Program has been so successful for America’s small businesses that it is projected to run out of mon…,4/12/2020 0:41,9636,TRUE
Cryin’Chuck doesn’t have a clue. Couldn’t care less about the American Worker! https://t.co/eoXxXdn460,4/12/2020 0:40,20156,FALSE
RT @GOPLeader: Speaker Pelosi has said she is aware of 'no data as to why we need' more funding for Americans’ paychecks. Anyone paying att…,4/12/2020 0:38,10843,TRUE
RT @FLOTUS: On the eve of #Easter let us remember the ones who lost their lives to COVID19. Please try to connect w/ family friends &amp; lov…,4/12/2020 0:37,15005,TRUE
RT @FLOTUS: It is a great honor to serve the people of this incredible country. 🇺🇸 #InaugurationDay2017 https://t.co/4SEj2VBxXO,4/12/2020 0:36,22459,TRUE
Mail in ballots substantially increases the risk of crime and VOTER FRAUD!,4/12/2020 0:29,42011,FALSE
Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews! https://t.co/F83yVaxXab,4/11/2020 23:51,8568,FALSE
So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 23:34,43411,FALSE
Governor @GavinNewsom of California has been very nice &amp;  highly supportive about the great job we have done working together for California. That is the good news but this is the bad. He is unfairly under attack by the Radical Left Dems MSDNC etc. He is strong! Will he fold?,4/11/2020 23:28,17191,FALSE
I will be watching. HAVE A GREAT EASTER! https://t.co/wCa7u6qSnl,4/11/2020 22:38,11601,FALSE
RT @robertjeffress: During our 152-year history in downtown Dallas Presidents Woodrow Wilson Gerald Ford &amp; George H. W. Bush have worship…,4/11/2020 22:37,9922,TRUE
RT @robertjeffress: Thank you President @realDonaldTrump! We are honored to have you join us and are grateful for your strong leadership o…,4/11/2020 22:37,8960,TRUE
The Wall Street Journal Editorial Board doesn’t have a clue on how to fight and win. Their views on Tariffs &amp; Trade are losers for the U.S. but winners for other countries including China. If we followed their standards  we’d have no Country left. They should love Sleepy Joe!,4/11/2020 22:35,17246,FALSE
So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 22:27,8950,FALSE
So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 22:22,953,FALSE
Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives like @OANN.,4/11/2020 21:53,34947,FALSE
“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident C Span,4/11/2020 21:48,19080,FALSE
Great editorial by @SenRonJohnson! https://t.co/hGmcwI4OSe,4/11/2020 21:36,11521,FALSE
Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn Church in Dallas Texas tomorrow morning at 10:20 AM Eastern. https://t.co/wCa7u6qSnl,4/11/2020 21:08,13951,FALSE
WE WILL BUILD IT AGAIN!,4/11/2020 18:53,61544,FALSE
....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.,4/11/2020 18:47,29219,FALSE
When the Failing @nytimes or Amazon @washingtonpost writes a story saying “unnamed sources said” or any such phrase where a person’s  name is not used don’t believe them. Most of these unnamed sources don’t exist. They are made up to defame &amp; disparage. They have no “source”...,4/11/2020 18:43,32044,FALSE
....economy was shuttered. This is unprecedented it is unsettling and challenging but we will rise to meet the occasion.” MACK MCLARTY Clinton White House Chief of Staff. @LelandVittert @FoxNews Thank you Mack. We will be bigger better and stronger than ever before!,4/11/2020 18:33,14529,FALSE
“I think the situation is unprecedented and there is no question about that. It’s whiplash! The economy was moving forward at a rapid pace in terms of growth jobs and even wage increases and all of a sudden the pandemic hit and the....,4/11/2020 18:33,19448,FALSE
“Trump did a deal with Japan. A lot of our product goes to Japan and we are booming in North Dakota.” Jim on C Span Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!,4/11/2020 16:01,24179,FALSE
RT @WhiteHouse: In response to the virus the American people have launched the greatest mobilization of our society since World War II. 🇺🇸…,4/10/2020 20:55,12372,TRUE
"RT @WhiteHouse: This Sunday millions of Christians will celebrate Easter. ""At this holy time we pray that God will heal the sick and co…",4/10/2020 20:55,16899,TRUE
RT @WhiteHouse: The data is clear: Our collective national effort is saving many lives. Keep up the fight! https://t.co/MMk1BpwDpg,4/10/2020 20:55,8882,TRUE
RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/OtJWAa9yHo,4/10/2020 17:53,8438,TRUE
https://t.co/HGD0GHUOjt,4/10/2020 16:44,25246,FALSE
Nobody wants to say that if Elizabeth Warren gets out of the race before Super Tuesday Crazy Bernie Sanders wins virtually every state in a blowout...NOT EVEN CLOSE!  I haven’t heard one member of the Fake News Establishment even mention this irrefutable fact. FAKE NEWS!,4/10/2020 15:42,22844,FALSE
RT @trish_regan: AG #Barr says he believes #Russia investigation into #PresTrump was started without basis &amp; effectively amounted to an eff…,4/10/2020 15:21,20029,TRUE
RT @TomFitton: AG William Barr says Russia probe targeting @RealDonaldTrump was started 'without basis'. Where are the prosections? https:/…,4/10/2020 15:20,15731,TRUE
RT @brithume: Barr on the right track here. Most in the media went in the other direction.  https://t.co/Wyd20ZABgF,4/10/2020 15:20,13869,TRUE
The Invisible Enemy will soon be in full retreat!,4/10/2020 15:15,77526,FALSE
